t;z;y;vz;vy;az;ay
4.102e-12;1.8459040835292772e-5;2.6279979972501553e-9;6.937214669325765e6;940.977481299411;1.6096055808960302e10;2.291581821992513e6
4.1030000000000006e-12;1.84659780499621e-5;2.628938974731455e-9;6.937214669341861e6;940.9774813017026;1.6083964294531305e10;2.2898197153531895e6
4.104e-12;1.847291526463144e-5;2.6298799522127565e-9;6.937214669357945e6;940.9774813039924;1.6071886399882185e10;2.288059639304273e6
4.105e-12;1.8479852479300797e-5;2.6308209296940607e-9;6.937214669374017e6;940.9774813062804;1.6059822104565662e10;2.2863015907285665e6
4.1060000000000005e-12;1.848678969397017e-5;2.631761907175367e-9;6.937214669390077e6;940.9774813085668;1.6047771388172846e10;2.284545566514855e6
4.107e-12;1.849372690863956e-5;2.6327028846566755e-9;6.937214669406124e6;940.9774813108513;1.6035734230333088e10;2.282791563557879e6
4.108000000000001e-12;1.8500664123308968e-5;2.6336438621379863e-9;6.93721466942216e6;940.9774813131341;1.602371061071395e10;2.281039578758334e6
4.109e-12;1.850760133797839e-5;2.6345848396192995e-9;6.937214669438183e6;940.9774813154152;1.601170050902108e10;2.279289609022851e6
4.11e-12;1.8514538552647826e-5;2.6355258171006148e-9;6.937214669454195e6;940.9774813176945;1.5999703904998133e10;2.2775416512639774e6
4.1110000000000006e-12;1.852147576731728e-5;2.6364667945819326e-9;6.937214669470195e6;940.977481319972;1.5987720778426704e10;2.275795702400173e6
4.112e-12;1.8528412981986753e-5;2.6374077720632524e-9;6.937214669486183e6;940.9774813222477;1.5975751109126225e10;2.2740517593557895e6
4.113e-12;1.8535350196656238e-5;2.6383487495445747e-9;6.937214669502159e6;940.9774813245218;1.596379487695389e10;2.2723098190610637e6
4.1140000000000004e-12;1.854228741132574e-5;2.639289727025899e-9;6.937214669518122e6;940.9774813267941;1.595185206180456e10;2.270569878452094e6
4.115e-12;1.854922462599526e-5;2.640230704507226e-9;6.937214669534074e6;940.9774813290646;1.5939922643610685e10;2.2688319344708375e6
4.116000000000001e-12;1.855616184066479e-5;2.641171681988555e-9;6.937214669550014e6;940.9774813313335;1.5928006602342234e10;2.2670959840650912e6
4.117e-12;1.856309905533434e-5;2.6421126594698864e-9;6.937214669565942e6;940.9774813336006;1.591610391800657e10;2.2653620241884775e6
4.118e-12;1.8570036270003907e-5;2.64305363695122e-9;6.937214669581858e6;940.977481335866;1.5904214570648413e10;2.2636300518004335e6
4.1190000000000005e-12;1.857697348467349e-5;2.643994614432556e-9;6.937214669597763e6;940.9774813381296;1.5892338540349724e10;2.261900063866197e6
4.12e-12;1.8583910699343087e-5;2.644935591913894e-9;6.937214669613655e6;940.9774813403915;1.5880475807229647e10;2.260172057356795e6
4.121000000000001e-12;1.85908479140127e-5;2.6458765693952344e-9;6.937214669629536e6;940.9774813426517;1.5868626351444395e10;2.2584460292490255e6
4.1220000000000004e-12;1.8597785128682332e-5;2.646817546876577e-9;6.937214669645404e6;940.9774813449102;1.5856790153187197e10;2.256721976525449e6
4.123e-12;1.8604722343351976e-5;2.647758524357922e-9;6.937214669661261e6;940.9774813471669;1.5844967192688198e10;2.2549998961743754e6
4.124000000000001e-12;1.8611659558021638e-5;2.648699501839269e-9;6.937214669677106e6;940.9774813494219;1.5833157450214373e10;2.2532797851898447e6
4.125e-12;1.8618596772691316e-5;2.649640479320619e-9;6.937214669692939e6;940.9774813516751;1.5821360906069454e10;2.251561640571622e6
4.126e-12;1.8625533987361008e-5;2.6505814568019705e-9;6.93721466970876e6;940.9774813539267;1.580957754059388e10;2.2498454593251836e6
4.1270000000000005e-12;1.8632471202030716e-5;2.6515224342833243e-9;6.93721466972457e6;940.9774813561766;1.5797807334164618e10;2.248131238461692e6
4.128e-12;1.8639408416700442e-5;2.6524634117646805e-9;6.937214669740368e6;940.9774813584247;1.57860502671952e10;2.2464189749980015e6
4.129000000000001e-12;1.864634563137018e-5;2.653404389246039e-9;6.937214669756154e6;940.9774813606712;1.5774306320135561e10;2.244708665956632e6
4.13e-12;1.8653282846039937e-5;2.6543453667273996e-9;6.937214669771928e6;940.9774813629159;1.5762575473471992e10;2.2430003083657604e6
4.131e-12;1.866022006070971e-5;2.6552863442087624e-9;6.937214669787691e6;940.977481365159;1.5750857707727047e10;2.2412938992592082e6
4.1320000000000006e-12;1.8667157275379497e-5;2.6562273216901278e-9;6.9372146698034415e6;940.9774813674003;1.5739153003459448e10;2.239589435676424e6
4.133e-12;1.86740944900493e-5;2.657168299171495e-9;6.937214669819181e6;940.9774813696399;1.572746134126405e10;2.23788691466248e6
4.134e-12;1.868103170471912e-5;2.6581092766528647e-9;6.937214669834908e6;940.9774813718778;1.5715782701771719e10;2.2361863332680496e6
4.1350000000000005e-12;1.8687968919388955e-5;2.6590502541342366e-9;6.937214669850624e6;940.9774813741141;1.5704117065649258e10;2.2344876885494003e6
4.136e-12;1.8694906134058806e-5;2.6599912316156106e-9;6.937214669866328e6;940.9774813763486;1.5692464413599337e10;2.2327909775683787e6
4.137000000000001e-12;1.8701843348728674e-5;2.660932209096987e-9;6.937214669882021e6;940.9774813785814;1.5680824726360426e10;2.231096197392401e6
4.138e-12;1.8708780563398556e-5;2.6618731865783657e-9;6.937214669897702e6;940.9774813808125;1.5669197984706678e10;2.229403345094434e6
4.139e-12;1.8715717778068454e-5;2.6628141640597464e-9;6.937214669913371e6;940.9774813830419;1.5657584169447876e10;2.227712417752988e6
4.1400000000000005e-12;1.8722654992738366e-5;2.6637551415411295e-9;6.9372146699290285e6;940.9774813852696;1.564598326142937e10;2.2260234124521073e6
4.141e-12;1.8729592207408295e-5;2.6646961190225147e-9;6.937214669944675e6;940.9774813874956;1.5634395241531933e10;2.224336326281342e6
4.142e-12;1.873652942207824e-5;2.6656370965039023e-9;6.937214669960309e6;940.9774813897199;1.5622820090671759e10;2.2226511563357553e6
4.1430000000000004e-12;1.87434666367482e-5;2.666578073985292e-9;6.937214669975932e6;940.9774813919425;1.5611257789800365e10;2.220967899715903e6
4.144e-12;1.8750403851418177e-5;2.667519051466684e-9;6.937214669991543e6;940.9774813941635;1.559970831990445e10;2.2192865535278115e6
4.145000000000001e-12;1.8757341066088166e-5;2.668460028948078e-9;6.937214670007142e6;940.9774813963828;1.5588171662005907e10;2.217607114882984e6
4.146e-12;1.8764278280758173e-5;2.6694010064294745e-9;6.937214670022731e6;940.9774813986004;1.5576647797161686e10;2.215929580898371e6
4.147e-12;1.8771215495428197e-5;2.670341983910873e-9;6.937214670038307e6;940.9774814008164;1.5565136706463737e10;2.2142539486963674e6
4.1480000000000005e-12;1.8778152710098234e-5;2.671282961392274e-9;6.937214670053872e6;940.9774814030307;1.5553638371038939e10;2.212580215404801e6
4.149e-12;1.878508992476829e-5;2.672223938873677e-9;6.937214670069426e6;940.9774814052432;1.5542152772048998e10;2.210908378156912e6
4.150000000000001e-12;1.8792027139438357e-5;2.673164916355082e-9;6.937214670084968e6;940.9774814074541;1.55306798906904e10;2.209238434091351e6
4.151e-12;1.879896435410844e-5;2.6741058938364894e-9;6.937214670100499e6;940.9774814096634;1.5519219708194311e10;2.2075703803521567e6
4.152e-12;1.8805901568778543e-5;2.675046871317899e-9;6.9372146701160185e6;940.9774814118709;1.5507772205826496e10;2.205904214088751e6
4.1530000000000006e-12;1.881283878344866e-5;2.675987848799311e-9;6.937214670131526e6;940.9774814140768;1.5496337364887281e10;2.2042399324559267e6
4.154e-12;1.881977599811879e-5;2.6769288262807252e-9;6.937214670147022e6;940.9774814162811;1.5484915166711432e10;2.2025775326138283e6
4.155e-12;1.8826713212788936e-5;2.6778698037621414e-9;6.937214670162507e6;940.9774814184836;1.54735055926681e10;2.200917011727949e6
4.1560000000000005e-12;1.88336504274591e-5;2.67881078124356e-9;6.937214670177981e6;940.9774814206845;1.5462108624160751e10;2.199258366969114e6
4.157e-12;1.884058764212928e-5;2.679751758724981e-9;6.937214670193443e6;940.9774814228838;1.5450724242627073e10;2.1976015955134663e6
4.158000000000001e-12;1.8847524856799472e-5;2.6806927362064037e-9;6.937214670208894e6;940.9774814250814;1.5439352429538912e10;2.19594669454246e6
4.159e-12;1.8854462071469682e-5;2.6816337136878286e-9;6.937214670224333e6;940.9774814272773;1.5427993166402176e10;2.194293661242842e6
4.16e-12;1.8861399286139906e-5;2.682574691169256e-9;6.9372146702397615e6;940.9774814294716;1.5416646434756815e10;2.19264249280665e6
4.1610000000000005e-12;1.8868336500810146e-5;2.6835156686506854e-9;6.937214670255178e6;940.9774814316643;1.5405312216176676e10;2.1909931864311886e6
4.162e-12;1.88752737154804e-5;2.684456646132117e-9;6.937214670270583e6;940.9774814338552;1.5393990492269485e10;2.1893457393190274e6
4.163e-12;1.8882210930150672e-5;2.685397623613551e-9;6.9372146702859765e6;940.9774814360446;1.5382681244676722e10;2.18770014867798e6
4.1640000000000004e-12;1.8889148144820956e-5;2.686338601094987e-9;6.937214670301359e6;940.9774814382323;1.537138445507358e10;2.1860564117211006e6
4.165e-12;1.8896085359491258e-5;2.687279578576425e-9;6.937214670316731e6;940.9774814404184;1.5360100105168892e10;2.1844145256666676e6
4.166000000000001e-12;1.8903022574161573e-5;2.6882205560578657e-9;6.937214670332091e6;940.9774814426028;1.5348828176705055e10;2.1827744877381762e6
4.167e-12;1.8909959788831905e-5;2.6891615335393084e-9;6.93721467034744e6;940.9774814447856;1.5337568651457926e10;2.181136295164316e6
4.168e-12;1.8916897003502254e-5;2.690102511020753e-9;6.937214670362778e6;940.9774814469666;1.5326321511236784e10;2.1794999451789735e6
4.1690000000000005e-12;1.8923834218172617e-5;2.6910434885022e-9;6.937214670378105e6;940.9774814491461;1.531508673788426e10;2.1778654350212137e6
4.17e-12;1.8930771432842997e-5;2.6919844659836492e-9;6.937214670393419e6;940.977481451324;1.5303864313276215e10;2.1762327619352634e6
4.171000000000001e-12;1.893770864751339e-5;2.6929254434651006e-9;6.937214670408723e6;940.9774814535002;1.5292654219321728e10;2.1746019231705097e6
4.172e-12;1.89446458621838e-5;2.693866420946554e-9;6.937214670424015e6;940.9774814556748;1.5281456437962978e10;2.1729729159814795e6
4.173e-12;1.8951583076854223e-5;2.6948073984280095e-9;6.937214670439296e6;940.9774814578478;1.5270270951175198e10;2.1713457376278355e6
4.1740000000000006e-12;1.8958520291524664e-5;2.6957483759094675e-9;6.937214670454566e6;940.9774814600191;1.5259097740966581e10;2.1697203853743584e6
4.175e-12;1.8965457506195118e-5;2.6966893533909276e-9;6.937214670469825e6;940.9774814621888;1.5247936789378242e10;2.168096856490941e6
4.176e-12;1.897239472086559e-5;2.6976303308723897e-9;6.937214670485073e6;940.977481464357;1.5236788078484102e10;2.1664751482525696e6
4.1770000000000005e-12;1.8979331935536074e-5;2.698571308353854e-9;6.937214670500309e6;940.9774814665235;1.522565159039083e10;2.1648552579393196e6
4.178e-12;1.8986269150206575e-5;2.6995122858353205e-9;6.9372146705155345e6;940.9774814686883;1.521452730723782e10;2.1632371828363445e6
4.179000000000001e-12;1.899320636487709e-5;2.7004532633167893e-9;6.937214670530749e6;940.9774814708516;1.520341521119703e10;2.161620920233855e6
4.18e-12;1.9000143579547622e-5;2.70139424079826e-9;6.937214670545952e6;940.9774814730132;1.5192315284472979e10;2.1600064674271173e6
4.181e-12;1.9007080794218168e-5;2.702335218279733e-9;6.937214670561145e6;940.9774814751732;1.5181227509302662e10;2.15839382171644e6
4.1820000000000006e-12;1.901401800888873e-5;2.7032761957612083e-9;6.937214670576327e6;940.9774814773316;1.5170151867955446e10;2.1567829804071565e6
4.183e-12;1.9020955223559306e-5;2.7042171732426857e-9;6.937214670591497e6;940.9774814794883;1.5159088342733078e10;2.1551739408096285e6
4.184e-12;1.90278924382299e-5;2.7051581507241652e-9;6.937214670606656e6;940.9774814816435;1.5148036915969488e10;2.1535667002392113e6
4.1850000000000004e-12;1.9034829652900506e-5;2.7060991282056468e-9;6.937214670621804e6;940.9774814837971;1.5136997570030865e10;2.1519612560162703e6
4.186e-12;1.9041766867571126e-5;2.7070401056871304e-9;6.937214670636941e6;940.977481485949;1.512597028731546e10;2.1503576054661456e6
4.187000000000001e-12;1.9048704082241763e-5;2.7079810831686165e-9;6.937214670652066e6;940.9774814880994;1.5114955050253593e10;2.1487557459191564e6
4.188e-12;1.9055641296912414e-5;2.7089220606501047e-9;6.937214670667182e6;940.9774814902482;1.5103951841307549e10;2.147155674710581e6
4.189e-12;1.906257851158308e-5;2.709863038131595e-9;6.937214670682286e6;940.9774814923954;1.5092960642971537e10;2.145557389180654e6
4.1900000000000005e-12;1.9069515726253762e-5;2.7108040156130872e-9;6.937214670697379e6;940.977481494541;1.5081981437771587e10;2.1439608866745485e6
4.191e-12;1.907645294092446e-5;2.7117449930945816e-9;6.937214670712461e6;940.977481496685;1.5071014208265493e10;2.142366164542365e6
4.192000000000001e-12;1.9083390155595172e-5;2.7126859705760785e-9;6.937214670727531e6;940.9774814988273;1.5060058937042747e10;2.140773220139125e6
4.1930000000000004e-12;1.90903273702659e-5;2.7136269480575774e-9;6.937214670742592e6;940.977481500968;1.5049115606724491e10;2.139182050824759e6
4.194e-12;1.9097264584936643e-5;2.7145679255390784e-9;6.937214670757641e6;940.9774815031071;1.5038184199963392e10;2.1375926539640916e6
4.195000000000001e-12;1.91042017996074e-5;2.7155089030205815e-9;6.937214670772679e6;940.9774815052447;1.5027264699443638e10;2.136005026926835e6
4.196e-12;1.9111139014278174e-5;2.7164498805020866e-9;6.937214670787706e6;940.9774815073806;1.5016357087880817e10;2.134419167087577e6
4.197e-12;1.911807622894896e-5;2.7173908579835938e-9;6.937214670802723e6;940.9774815095151;1.5005461348021881e10;2.1328350718257665e6
4.1980000000000005e-12;1.9125013443619763e-5;2.7183318354651035e-9;6.937214670817728e6;940.977481511648;1.4994577462645061e10;2.131252738525709e6
4.199e-12;1.913195065829058e-5;2.7192728129466152e-9;6.937214670832722e6;940.9774815137793;1.4983705414559822e10;2.1296721645765533e6
4.200000000000001e-12;1.9138887872961414e-5;2.720213790428129e-9;6.9372146708477065e6;940.977481515909;1.4972845186606762e10;2.1280933473722776e6
4.201e-12;1.914582508763226e-5;2.721154767909645e-9;6.937214670862679e6;940.977481518037;1.4961996761657555e10;2.126516284311681e6
4.202e-12;1.9152762302303125e-5;2.722095745391163e-9;6.937214670877641e6;940.9774815201636;1.4951160122614912e10;2.1249409727983763e6
4.2030000000000006e-12;1.9159699516974002e-5;2.723036722872683e-9;6.9372146708925925e6;940.9774815222885;1.4940335252412468e10;2.123367410240772e6
4.204e-12;1.9166636731644894e-5;2.723977700354205e-9;6.937214670907533e6;940.9774815244118;1.4929522134014748e10;2.1217955940520694e6
4.205e-12;1.91735739463158e-5;2.7249186778357295e-9;6.937214670922462e6;940.9774815265337;1.4918720750417093e10;2.1202255216502473e6
4.2060000000000005e-12;1.9180511160986723e-5;2.725859655317256e-9;6.937214670937381e6;940.9774815286539;1.4907931084645584e10;2.118657190458051e6
4.207e-12;1.9187448375657662e-5;2.726800632798785e-9;6.937214670952288e6;940.9774815307726;1.489715311975698e10;2.117090597902984e6
4.208000000000001e-12;1.9194385590328614e-5;2.7277416102803157e-9;6.937214670967186e6;940.9774815328897;1.4886386838838669e10;2.1155257414173004e6
4.209e-12;1.920132280499958e-5;2.7286825877618485e-9;6.937214670982072e6;940.9774815350052;1.487563222500855e10;2.1139626184379836e6
4.21e-12;1.9208260019670562e-5;2.7296235652433834e-9;6.937214670996948e6;940.9774815371192;1.486488926141504e10;2.112401226406748e6
4.2110000000000005e-12;1.921519723434156e-5;2.7305645427249204e-9;6.937214671011813e6;940.9774815392316;1.485415793123694e10;2.110841562770022e6
4.212e-12;1.9222134449012572e-5;2.7315055202064594e-9;6.937214671026668e6;940.9774815413424;1.4843438217683418e10;2.1092836249789395e6
4.213000000000001e-12;1.92290716636836e-5;2.732446497688001e-9;6.937214671041511e6;940.9774815434516;1.4832730103993912e10;2.107727410489328e6
4.2140000000000004e-12;1.923600887835464e-5;2.7333874751695446e-9;6.937214671056344e6;940.9774815455594;1.4822033573438112e10;2.106172916761704e6
4.215e-12;1.9242946093025696e-5;2.7343284526510902e-9;6.937214671071166e6;940.9774815476655;1.4811348609315788e10;2.104620141261248e6
4.216000000000001e-12;1.9249883307696767e-5;2.735269430132638e-9;6.937214671085978e6;940.9774815497701;1.4800675194956873e10;2.1030690814578147e6
4.217e-12;1.925682052236785e-5;2.7362104076141877e-9;6.9372146711007785e6;940.9774815518732;1.4790013313721281e10;2.101519734825907e6
4.218e-12;1.9263757737038952e-5;2.7371513850957396e-9;6.937214671115569e6;940.9774815539747;1.477936294899888e10;2.09997209884467e6
4.2190000000000005e-12;1.9270694951710067e-5;2.7380923625772935e-9;6.937214671130348e6;940.9774815560747;1.4768724084209446e10;2.098426170997884e6
4.22e-12;1.92776321663812e-5;2.7390333400588495e-9;6.937214671145117e6;940.9774815581732;1.4758096702802567e10;2.0968819487739508e6
4.221000000000001e-12;1.9284569381052344e-5;2.7399743175404076e-9;6.937214671159875e6;940.97748156027;1.4747480788257612e10;2.0953394296658859e6
4.222e-12;1.9291506595723503e-5;2.7409152950219678e-9;6.937214671174622e6;940.9774815623654;1.4736876324083647e10;2.0937986111713073e6
4.223e-12;1.929844381039468e-5;2.74185627250353e-9;6.937214671189359e6;940.9774815644591;1.4726283293819338e10;2.0922594907924198e6
4.2240000000000006e-12;1.9305381025065868e-5;2.7427972499850942e-9;6.937214671204085e6;940.9774815665514;1.4715701681032976e10;2.0907220660360192e6
4.225e-12;1.931231823973707e-5;2.743738227466661e-9;6.937214671218801e6;940.9774815686421;1.4705131469322323e10;2.0891863344134677e6
4.226e-12;1.931925545440829e-5;2.74467920494823e-9;6.937214671233507e6;940.9774815707314;1.4694572642314579e10;2.0876522934406884e6
4.2270000000000005e-12;1.9326192669079524e-5;2.7456201824298007e-9;6.937214671248201e6;940.977481572819;1.4684025183666367e10;2.0861199406381608e6
4.228e-12;1.933312988375077e-5;2.7465611599113737e-9;6.937214671262885e6;940.9774815749051;1.4673489077063572e10;2.084589273530902e6
4.229000000000001e-12;1.9340067098422035e-5;2.7475021373929487e-9;6.937214671277559e6;940.9774815769897;1.4662964306221369e10;2.0830602896484635e6
4.23e-12;1.9347004313093312e-5;2.7484431148745258e-9;6.937214671292222e6;940.9774815790728;1.4652450854884119e10;2.081532986524919e6
4.231e-12;1.9353941527764603e-5;2.749384092356105e-9;6.937214671306875e6;940.9774815811543;1.4641948706825294e10;2.0800073616988524e6
4.2320000000000005e-12;1.936087874243591e-5;2.750325069837686e-9;6.937214671321517e6;940.9774815832343;1.4631457845847464e10;2.0784834127133524e6
4.233e-12;1.9367815957107232e-5;2.7512660473192695e-9;6.937214671336148e6;940.9774815853128;1.462097825578216e10;2.0769611371159963e6
4.234e-12;1.9374753171778567e-5;2.752207024800855e-9;6.937214671350769e6;940.9774815873898;1.4610509920489876e10;2.0754405324588455e6
4.2350000000000004e-12;1.938169038644992e-5;2.7531480022824423e-9;6.937214671365379e6;940.9774815894652;1.4600052823860003e10;2.0739215962984373e6
4.236e-12;1.9388627601121285e-5;2.754088979764032e-9;6.93721467137998e6;940.9774815915391;1.4589606949810709e10;2.072404326195767e6
4.237000000000001e-12;1.9395564815792664e-5;2.7550299572456234e-9;6.937214671394569e6;940.9774815936115;1.4579172282288948e10;2.0708887197162854e6
4.238e-12;1.940250203046406e-5;2.755970934727217e-9;6.937214671409148e6;940.9774815956824;1.4568748805270367e10;2.0693747744298873e6
4.239e-12;1.940943924513547e-5;2.7569119122088127e-9;6.9372146714237165e6;940.9774815977518;1.4558336502759205e10;2.0678624879108972e6
4.2400000000000005e-12;1.9416376459806892e-5;2.7578528896904105e-9;6.937214671438275e6;940.9774815998196;1.4547935358788322e10;2.0663518577380686e6
4.241e-12;1.942331367447833e-5;2.7587938671720103e-9;6.937214671452823e6;940.977481601886;1.453754535741906e10;2.0648428814945659e6
4.242000000000001e-12;1.9430250889149783e-5;2.7597348446536122e-9;6.937214671467361e6;940.9774816039509;1.4527166482741215e10;2.0633355567679584e6
4.243e-12;1.943718810382125e-5;2.7606758221352162e-9;6.937214671481888e6;940.9774816060142;1.4516798718872961e10;2.0618298811502114e6
4.244e-12;1.944412531849273e-5;2.7616167996168223e-9;6.937214671496404e6;940.977481608076;1.4506442049960823e10;2.0603258522376758e6
4.2450000000000006e-12;1.9451062533164228e-5;2.7625577770984304e-9;6.937214671510911e6;940.9774816101364;1.4496096460179558e10;2.0588234676310755e6
4.246e-12;1.945799974783574e-5;2.7634987545800406e-9;6.937214671525407e6;940.9774816121952;1.4485761933732153e10;2.0573227249355037e6
4.247e-12;1.9464936962507264e-5;2.764439732061653e-9;6.937214671539892e6;940.9774816142525;1.4475438454849735e10;2.0558236217604093e6
4.2480000000000005e-12;1.9471874177178802e-5;2.765380709543267e-9;6.937214671554368e6;940.9774816163083;1.4465126007791508e10;2.0543261557195883e6
4.249e-12;1.9478811391850358e-5;2.7663216870248835e-9;6.937214671568833e6;940.9774816183626;1.445482457684471e10;2.0528303244311733e6
4.250000000000001e-12;1.9485748606521926e-5;2.767262664506502e-9;6.937214671583288e6;940.9774816204155;1.4444534146324526e10;2.0513361255176258e6
4.251e-12;1.949268582119351e-5;2.7682036419881225e-9;6.937214671597733e6;940.9774816224668;1.443425470057408e10;2.0498435566057276e6
4.252e-12;1.9499623035865108e-5;2.769144619469745e-9;6.937214671612168e6;940.9774816245167;1.442398622396431e10;2.0483526153265683e6
4.2530000000000006e-12;1.950656025053672e-5;2.7700855969513697e-9;6.937214671626592e6;940.9774816265651;1.4413728700893953e10;2.0468632993155378e6
4.254e-12;1.9513497465208347e-5;2.7710265744329965e-9;6.937214671641006e6;940.9774816286119;1.4403482115789474e10;2.045375606212317e6
4.255e-12;1.9520434679879987e-5;2.7719675519146253e-9;6.93721467165541e6;940.9774816306573;1.4393246453105e10;2.0438895336608673e6
4.2560000000000004e-12;1.9527371894551644e-5;2.772908529396256e-9;6.937214671669804e6;940.9774816327011;1.438302169732227e10;2.0424050793094225e6
4.257e-12;1.9534309109223315e-5;2.7738495068778886e-9;6.937214671684187e6;940.9774816347435;1.4372807832950577e10;2.04092224081048e6
4.258000000000001e-12;1.9541246323895e-5;2.7747904843595232e-9;6.93721467169856e6;940.9774816367844;1.43626048445267e10;2.039441015820789e6
4.259e-12;1.9548183538566696e-5;2.77573146184116e-9;6.937214671712923e6;940.9774816388239;1.435241271661486e10;2.0379614020013462e6
4.26e-12;1.955512075323841e-5;2.7766724393227986e-9;6.9372146717272755e6;940.9774816408618;1.4342231433806627e10;2.0364833970173774e6
4.2610000000000005e-12;1.956205796791014e-5;2.7776134168044394e-9;6.937214671741618e6;940.9774816428983;1.433206098072093e10;2.035006998538341e6
4.262e-12;1.956899518258188e-5;2.7785543942860823e-9;6.93721467175595e6;940.9774816449333;1.432190134200391e10;2.0335322042379063e6
4.263000000000001e-12;1.9575932397253635e-5;2.779495371767727e-9;6.937214671770272e6;940.9774816469668;1.431175250232895e10;2.0320590117939557e6
4.2640000000000004e-12;1.9582869611925404e-5;2.780436349249374e-9;6.9372146717845835e6;940.9774816489988;1.4301614446396536e10;2.0305874188885635e6
4.265e-12;1.958980682659719e-5;2.7813773267310232e-9;6.937214671798885e6;940.9774816510294;1.4291487158934265e10;2.0291174232079978e6
4.266000000000001e-12;1.959674404126899e-5;2.7823183042126744e-9;6.937214671813176e6;940.9774816530585;1.4281370624696764e10;2.0276490224427066e6
4.267e-12;1.96036812559408e-5;2.7832592816943276e-9;6.937214671827458e6;940.9774816550861;1.4271264828465609e10;2.026182214287307e6
4.268e-12;1.9610618470612628e-5;2.784200259175983e-9;6.937214671841729e6;940.9774816571122;1.426116975504931e10;2.0247169964405808e6
4.2690000000000005e-12;1.961755568528447e-5;2.7851412366576397e-9;6.937214671855991e6;940.977481659137;1.4251085389283207e10;2.023253366605458e6
4.27e-12;1.9624492899956328e-5;2.7860822141392987e-9;6.937214671870242e6;940.9774816611603;1.4241011716029465e10;2.0217913224890188e6
4.271000000000001e-12;1.9631430114628198e-5;2.7870231916209598e-9;6.937214671884483e6;940.9774816631821;1.4230948720176977e10;2.020330861802475e6
4.272e-12;1.9638367329300082e-5;2.787964169102623e-9;6.937214671898713e6;940.9774816652024;1.4220896386641329e10;2.0188719822611662e6
4.273e-12;1.964530454397198e-5;2.788905146584288e-9;6.937214671912935e6;940.9774816672212;1.4210854700364737e10;2.0174146815845498e6
4.2740000000000006e-12;1.9652241758643894e-5;2.7898461240659553e-9;6.937214671927146e6;940.9774816692386;1.4200823646315962e10;2.0159589574961858e6
4.275e-12;1.9659178973315822e-5;2.7907871015476247e-9;6.9372146719413465e6;940.9774816712546;1.419080320949031e10;2.0145048077237406e6
4.276e-12;1.9666116187987763e-5;2.791728079029296e-9;6.937214671955537e6;940.9774816732692;1.4180793374909546e10;2.0130522299989695e6
4.2770000000000005e-12;1.9673053402659718e-5;2.7926690565109695e-9;6.937214671969718e6;940.9774816752822;1.4170794127621828e10;2.0116012220577083e6
4.278e-12;1.9679990617331687e-5;2.7936100339926446e-9;6.937214671983889e6;940.9774816772938;1.4160805452701666e10;2.0101517816398656e6
4.279000000000001e-12;1.9686927832003672e-5;2.794551011474322e-9;6.93721467199805e6;940.9774816793039;1.4150827335249857e10;2.0087039064894153e6
4.28e-12;1.969386504667567e-5;2.795491988956001e-9;6.937214672012201e6;940.9774816813126;1.4140859760393444e10;2.0072575943543867e6
4.281e-12;1.9700802261347684e-5;2.7964329664376824e-9;6.937214672026342e6;940.9774816833199;1.4130902713285652e10;2.0058128429868564e6
4.2820000000000005e-12;1.970773947601971e-5;2.7973739439193658e-9;6.937214672040473e6;940.9774816853256;1.4120956179105816e10;2.004369650142937e6
4.283e-12;1.971467669069175e-5;2.7983149214010512e-9;6.937214672054593e6;940.97748168733;1.4111020143059364e10;2.0029280135827723e6
4.284000000000001e-12;1.9721613905363803e-5;2.7992558988827388e-9;6.937214672068705e6;940.977481689333;1.4101094590377722e10;2.001487931070526e6
4.2850000000000004e-12;1.9728551120035874e-5;2.800196876364428e-9;6.937214672082806e6;940.9774816913344;1.4091179506318275e10;2.0000494003743709e6
4.286e-12;1.9735488334707957e-5;2.801137853846119e-9;6.937214672096897e6;940.9774816933345;1.4081274876164341e10;1.99861241926649e6
4.287000000000001e-12;1.9742425549380055e-5;2.8020788313278125e-9;6.9372146721109785e6;940.9774816953332;1.4071380685225067e10;1.9971769855230553e6
4.288e-12;1.9749362764052166e-5;2.803019808809508e-9;6.93721467212505e6;940.9774816973303;1.4061496918835402e10;1.9957430969242272e6
4.289e-12;1.975629997872429e-5;2.8039607862912053e-9;6.937214672139111e6;940.9774816993261;1.405162356235603e10;1.9943107512541427e6
4.2900000000000005e-12;1.9763237193396428e-5;2.804901763772905e-9;6.937214672153163e6;940.9774817013204;1.4041760601173344e10;1.992879946300909e6
4.291e-12;1.977017440806858e-5;2.805842741254606e-9;6.937214672167204e6;940.9774817033133;1.4031908020699354e10;1.991450679856592e6
4.292000000000001e-12;1.9777111622740748e-5;2.8067837187363093e-9;6.937214672181237e6;940.9774817053047;1.4022065806371647e10;1.99002294971721e6
4.293e-12;1.978404883741293e-5;2.8077246962180146e-9;6.937214672195259e6;940.9774817072947;1.401223394365336e10;1.9885967536827268e6
4.294e-12;1.9790986052085126e-5;2.808665673699722e-9;6.937214672209271e6;940.9774817092833;1.4002412418033085e10;1.9871720895570407e6
4.2950000000000006e-12;1.9797923266757335e-5;2.8096066511814314e-9;6.937214672223274e6;940.9774817112705;1.3992601215024826e10;1.9857489551479735e6
4.296e-12;1.9804860481429558e-5;2.8105476286631425e-9;6.937214672237266e6;940.9774817132562;1.3982800320167982e10;1.9843273482672693e6
