t;z;y;vz;vy;az;ay;KE;V
1.2407000000000001e-14;2.869658301797649e-8;6.912563137707514e-10;6.673155567620141e6;344962.27149106615;1.4138345358782759e20;4.4700237328043884e18;1.4834963894922378e-13;1.8414887571402764e-14
1.2408000000000001e-14;2.870325617354411e-8;6.916012760422425e-10;6.673296951073729e6;344966.74151479895;1.4128570532764382e20;4.468065440543234e18;1.483559186454963e-13;1.8408610111464533e-14
1.2409000000000001e-14;2.870992947049518e-8;6.919462427837573e-10;6.673438236779057e6;344971.2095802395;1.411880571304766e20;4.4661078565776246e18;1.4836219413559502e-13;1.84023368554344e-14
1.2410000000000001e-14;2.871660290873196e-8;6.922912139933376e-10;6.673579424836188e6;344975.6756880961;1.4109050886133178e20;4.4641509817906586e18;1.483684654236834e-13;1.8396067799151792e-14
1.2411e-14;2.8723276488156794e-8;6.926361896690257e-10;6.673720515345049e6;344980.1398390779;1.4099306038544155e20;4.4621948170615076e18;1.4837473251391956e-13;1.838980293846161e-14
1.2412e-14;2.872995020867214e-8;6.929811698088648e-10;6.673861508405435e6;344984.602033895;1.4089571156826356e20;4.460239363264474e18;1.4838099541045617e-13;1.8383542269214258e-14
1.2413e-14;2.8736624070180545e-8;6.933261544108987e-10;6.674002404117003e6;344989.0622732582;1.4079846227548193e20;4.458284621270279e18;1.4838725411744055e-13;1.8377285787265345e-14
1.2414e-14;2.8743298072584662e-8;6.936711434731719e-10;6.6741432025792785e6;344993.52055787947;1.4070131237300584e20;4.4563305919446815e18;1.4839350863901463e-13;1.837103348847592e-14
1.2415000000000002e-14;2.8749972215787242e-8;6.940161369937297e-10;6.674283903891652e6;344997.9768884714;1.4060426172696458e20;4.454377276149837e18;1.4839975897931488e-13;1.8364785368712644e-14
1.2416000000000001e-14;2.8756646499691133e-8;6.943611349706182e-10;6.674424508153379e6;345002.4312657475;1.4050731020371493e20;4.4524246747431096e18;1.4840600514247247e-13;1.8358541423847203e-14
1.2417000000000001e-14;2.8763320924199287e-8;6.94706137401884e-10;6.674565015463582e6;345006.8836904223;1.4041045766983759e20;4.45047278857782e18;1.4841224713261317e-13;1.8352301649756923e-14
1.2418000000000001e-14;2.8769995489214752e-8;6.950511442855744e-10;6.674705425921252e6;345011.3341632109;1.403137039921318e20;4.448521618503177e18;1.4841848495385744e-13;1.834606604232423e-14
1.2419000000000001e-14;2.8776670194640675e-8;6.953961556197376e-10;6.674845739625244e6;345015.7826848294;1.4021704903762284e20;4.446571165364004e18;1.484247186103203e-13;1.8339834597437252e-14
1.242e-14;2.87833450403803e-8;6.957411714024224e-10;6.674985956674282e6;345020.2292559947;1.4012049267355753e20;4.4446214300010486e18;1.4843094810611155e-13;1.83336073109888e-14
1.2421e-14;2.8790020026336972e-8;6.960861916316784e-10;6.675126077166956e6;345024.67387742474;1.4002403476740058e20;4.4426724132507356e18;1.484371734453355e-13;1.832738417887807e-14
1.2422e-14;2.879669515241414e-8;6.964312163055558e-10;6.675266101201723e6;345029.116549838;1.3992767518684498e20;4.4407241159453087e18;1.4844339463209128e-13;1.8321165197008453e-14
1.2423e-14;2.8803370418515342e-8;6.967762454221056e-10;6.67540602887691e6;345033.5572739539;1.3983141379979616e20;4.4387765389131894e18;1.484496116704726e-13;1.831495036128937e-14
1.2424000000000002e-14;2.8810045824544218e-8;6.971212789793796e-10;6.67554586029071e6;345037.99605049286;1.3973525047438459e20;4.4368296829781637e18;1.48455824564568e-13;1.8308739667635353e-14
1.2425000000000001e-14;2.881672137040451e-8;6.9746631697543e-10;6.675685595541184e6;345042.4328801758;1.3963918507895878e20;4.4348835489600927e18;1.484620333184605e-13;1.830253311196606e-14
1.2426000000000001e-14;2.882339705600005e-8;6.978113594083102e-10;6.675825234726263e6;345046.86776372476;1.3954321748208807e20;4.43293813767481e18;1.4846823793622818e-13;1.8296330690206544e-14
1.2427000000000001e-14;2.8830072881234778e-8;6.98156406276074e-10;6.675964777943745e6;345051.30070186243;1.394473475525595e20;4.430993449933841e18;1.4847443842194342e-13;1.829013239828732e-14
1.2428e-14;2.8836748846012724e-8;6.985014575767759e-10;6.676104225291298e6;345055.73169531237;1.3935157515937784e20;4.429049486544719e18;1.4848063477967366e-13;1.828393823214398e-14
1.2429e-14;2.8843424950238014e-8;6.988465133084712e-10;6.676243576866457e6;345060.1607447989;1.3925590017176627e20;4.427106248310862e18;1.4848682701348087e-13;1.827774818771714e-14
1.243e-14;2.8850101193814882e-8;6.99191573469216e-10;6.676382832766629e6;345064.5878510472;1.3916032245916525e20;4.425163736031804e18;1.4849301512742186e-13;1.8271562260953392e-14
1.2431e-14;2.885677757664765e-8;6.99536638057067e-10;6.676521993089088e6;345069.01301478327;1.3906484189123399e20;4.4232219505023524e18;1.4849919912554823e-13;1.8265380447803837e-14
1.2432000000000002e-14;2.886345409864074e-8;6.998817070700817e-10;6.67666105793098e6;345073.43623673375;1.389694583378465e20;4.4212808925141207e18;1.4850537901190624e-13;1.825920274422505e-14
1.2433000000000001e-14;2.887013075969867e-8;7.002267805063185e-10;6.676800027389318e6;345077.85751762625;1.3887417166909319e20;4.41934056285408e18;1.4851155479053698e-13;1.825302914617895e-14
1.2434000000000001e-14;2.887680755972606e-8;7.005718583638361e-10;6.676938901560986e6;345082.2768581891;1.3877898175528136e20;4.4174009623054254e18;1.4851772646547628e-13;1.8246859649632564e-14
1.2435000000000001e-14;2.8883484498627623e-8;7.009169406406943e-10;6.677077680542742e6;345086.6942591514;1.3868388846693224e20;4.4154620916473626e18;1.485238940407548e-13;1.8240694250558153e-14
1.2436000000000001e-14;2.8890161576308165e-8;7.012620273349535e-10;6.677216364431209e6;345091.10972124303;1.3858889167478335e20;4.413523951654888e18;1.4853005752039802e-13;1.8234532944933274e-14
1.2437e-14;2.8896838792672598e-8;7.016071184446747e-10;6.677354953322884e6;345095.5232451947;1.3849399124978501e20;4.411586543098953e18;1.485362169084261e-13;1.8228375728740333e-14
1.2438e-14;2.890351614762592e-8;7.019522139679199e-10;6.677493447314134e6;345099.9348317378;1.3839918706310372e20;4.4096498667468667e18;1.4854237220885416e-13;1.822222259796753e-14
1.2439e-14;2.8910193641073234e-8;7.022973139027516e-10;6.677631846501197e6;345104.3444816045;1.3830447898611661e20;4.4077139233617213e18;1.4854852342569202e-13;1.8216073548607584e-14
1.244e-14;2.8916871272919735e-8;7.026424182472332e-10;6.677770150980183e6;345108.7521955279;1.3820986689041767e20;4.405778713702767e18;1.485546705629444e-13;1.8209928576658763e-14
1.2441000000000002e-14;2.8923549043070715e-8;7.029875269994287e-10;6.677908360847074e6;345113.1579742416;1.3811535064781215e20;4.403844238525171e18;1.4856081362461085e-13;1.8203787678124405e-14
1.2442000000000001e-14;2.8930226951431562e-8;7.033326401574029e-10;6.678046476197721e6;345117.56181848014;1.3802093013031495e20;4.4019104985801677e18;1.485669526146857e-13;1.8197650849013125e-14
1.2443000000000001e-14;2.8936904997907758e-8;7.036777577192214e-10;6.6781844971278515e6;345121.9637289787;1.3792660521015666e20;4.3999774946152627e18;1.485730875371582e-13;1.8191518085338276e-14
1.2444000000000001e-14;2.8943583182404886e-8;7.040228796829504e-10;6.678322423733061e6;345126.3637064733;1.3783237575977861e20;4.398045227373758e18;1.4857921839601245e-13;1.8185389383118894e-14
1.2445000000000001e-14;2.895026150482862e-8;7.043680060466569e-10;6.678460256108821e6;345130.7617517007;1.3773824165183259e20;4.3961136975952645e18;1.4858534519522745e-13;1.817926473837877e-14
1.2446e-14;2.895693996508473e-8;7.047131368084086e-10;6.678597994350473e6;345135.15786539833;1.3764420275918027e20;4.3941829060153426e18;1.4859146793877699e-13;1.8173144147146813e-14
1.2447e-14;2.896361856307908e-8;7.05058271966274e-10;6.678735638553233e6;345139.55204830435;1.3755025895489398e20;4.3922528533659894e18;1.485975866306298e-13;1.816702760545736e-14
1.2448e-14;2.8970297298717633e-8;7.054034115183222e-10;6.678873188812188e6;345143.9443011577;1.3745641011225688e20;4.3903235403748004e18;1.4860370127474948e-13;1.8160915109349375e-14
1.2449e-14;2.8976976171906446e-8;7.057485554626233e-10;6.6790106452223e6;345148.3346246981;1.3736265610476193e20;4.3883949677661507e18;1.4860981187509456e-13;1.815480665486761e-14
1.2450000000000002e-14;2.898365518255167e-8;7.06093703797248e-10;6.679148007878404e6;345152.72301966586;1.3726899680610789e20;4.386467136259893e18;1.486159184356185e-13;1.8148702238060914e-14
1.2451000000000001e-14;2.899033433055955e-8;7.064388565202677e-10;6.67928527687521e6;345157.10948680213;1.3717543209020691e20;4.3845400465727135e18;1.486220209602696e-13;1.8142601854984136e-14
1.2452000000000001e-14;2.8997013615836425e-8;7.067840136297544e-10;6.679422452307301e6;345161.4940268487;1.3708196183117447e20;4.3826136994168264e18;1.4862811945299115e-13;1.813650550169677e-14
1.2453000000000001e-14;2.9003693038288732e-8;7.071291751237813e-10;6.679559534269132e6;345165.8766405481;1.3698858590333655e20;4.380688095501187e18;1.4863421391772136e-13;1.8130413174263374e-14
1.2454000000000001e-14;2.9010372597823002e-8;7.074743410004218e-10;6.679696522855035e6;345170.25732864364;1.3689530418122688e20;4.3787632355306045e18;1.486403043583934e-13;1.8124324868753684e-14
1.2455e-14;2.9017052294345856e-8;7.078195112577505e-10;6.679833418159217e6;345174.63609187916;1.3680211653958436e20;4.3768391202062607e18;1.4864639077893533e-13;1.8118240581242333e-14
1.2456e-14;2.9023732127764014e-8;7.081646858938423e-10;6.679970220275756e6;345179.0129309994;1.3670902285335565e20;4.3749157502255145e18;1.4865247318327017e-13;1.8112160307809133e-14
1.2457e-14;2.903041209798429e-8;7.085098649067733e-10;6.6801069292986095e6;345183.3878467496;1.3661602299769332e20;4.372993126281818e18;1.4865855157531602e-13;1.8106084044538673e-14
1.2458000000000002e-14;2.903709220491359e-8;7.088550482946201e-10;6.680243545321607e6;345187.7608398759;1.365231168479533e20;4.371071249065115e18;1.4866462595898583e-13;1.8100011787521013e-14
1.2459000000000001e-14;2.904377244845891e-8;7.092002360554599e-10;6.6803800684384545e6;345192.131911125;1.3643030427970208e20;4.369150119261685e18;1.4867069633818756e-13;1.8093943532850928e-14
1.2460000000000001e-14;2.905045282852735e-8;7.09545428187371e-10;6.680516498742734e6;345196.5010612442;1.3633758516870593e20;4.367229737553537e18;1.4867676271682422e-13;1.808787927662814e-14
1.2461000000000001e-14;2.9057133345026092e-8;7.098906246884323e-10;6.680652836327903e6;345200.8682909818;1.3624495939093887e20;4.365310104619302e18;1.486828250987938e-13;1.808181901495747e-14
1.2462000000000001e-14;2.906381399786242e-8;7.102358255567233e-10;6.680789081287294e6;345205.2336010864;1.3615242682257587e20;4.363391221134198e18;1.4868888348798918e-13;1.8075762743948734e-14
1.2463e-14;2.907049478694371e-8;7.105810307903244e-10;6.680925233714116e6;345209.5969923076;1.3605998733999936e20;4.361473087769115e18;1.4869493788829843e-13;1.8069710459716702e-14
1.2464e-14;2.9077175712177423e-8;7.109262403873167e-10;6.681061293701456e6;345213.9584653953;1.359676408197912e20;4.3595557051917967e18;1.487009883036045e-13;1.8063662158381296e-14
1.2465e-14;2.9083856773471125e-8;7.112714543457822e-10;6.681197261342276e6;345218.31802110054;1.3587538713874036e20;4.3576390740659446e18;1.4870703473778548e-13;1.8057617836066955e-14
1.2466e-14;2.9090537970732468e-8;7.116166726638033e-10;6.681333136729415e6;345222.67566017463;1.3578322617383327e20;4.355723195051749e18;1.4871307719471435e-13;1.8051577488903626e-14
1.2467000000000002e-14;2.9097219303869198e-8;7.119618953394634e-10;6.681468919955588e6;345227.0313833697;1.3569115780226307e20;4.35380806880573e18;1.487191156782593e-13;1.8045541113025798e-14
1.2468000000000001e-14;2.9103900772789154e-8;7.123071223708468e-10;6.68160461111339e6;345231.3851914385;1.3559918190142205e20;4.3518936959809587e18;1.4872515019228354e-13;1.803950870457321e-14
1.2469000000000001e-14;2.911058237740027e-8;7.126523537560382e-10;6.681740210295292e6;345235.7370851345;1.3550729834890473e20;4.349980077226468e18;1.4873118074064522e-13;1.8033480259690212e-14
1.2470000000000001e-14;2.9117264117610564e-8;7.129975894931233e-10;6.68187571759364e6;345240.08706521173;1.3541550702250418e20;4.348067213187803e18;1.4873720732719765e-13;1.8027455774526233e-14
1.2471000000000001e-14;2.912394599332816e-8;7.133428295801885e-10;6.682011133100662e6;345244.43513242493;1.3532380780021878e20;4.346155104507134e18;1.4874322995578925e-13;1.8021435245235694e-14
1.2472e-14;2.9130628004461258e-8;7.136880740153209e-10;6.682146456908463e6;345248.78128752945;1.3523220056024134e20;4.3442437518227666e18;1.4874924863026347e-13;1.801541866797788e-14
1.2473e-14;2.9137310150918167e-8;7.140333227966085e-10;6.682281689109023e6;345253.1255312813;1.351406851809698e20;4.3423331557694735e18;1.4875526335445887e-13;1.8009406038916982e-14
1.2474e-14;2.9143992432607275e-8;7.143785759221397e-10;6.682416829794204e6;345257.467864437;1.3504926154099586e20;4.340423316978555e18;1.487612741322091e-13;1.8003397354222035e-14
1.2475e-14;2.9150674849437068e-8;7.147238333900042e-10;6.682551879055745e6;345261.808287754;1.3495792951911562e20;4.338514236077604e18;1.487672809673429e-13;1.7997392610067028e-14
1.2476000000000002e-14;2.9157357401316123e-8;7.150690951982919e-10;6.682686836985264e6;345266.1468019901;1.3486668899432058e20;4.3366059136908283e18;1.4877328386368412e-13;1.7991391802630756e-14
1.2477000000000001e-14;2.916404008815311e-8;7.154143613450939e-10;6.682821703674259e6;345270.4834079038;1.3477553984579846e20;4.334698350438674e18;1.4877928282505186e-13;1.798539492809693e-14
1.2478000000000001e-14;2.9170722909856783e-8;7.157596318285018e-10;6.682956479214105e6;345274.8181062543;1.346844819529398e20;4.332791546938007e18;1.4878527785526017e-13;1.7979401982654085e-14
1.2479000000000001e-14;2.9177405866335998e-8;7.16104906646608e-10;6.683091163696058e6;345279.1508978012;1.3459351519532854e20;4.3308855038025626e18;1.4879126895811833e-13;1.7973412962495766e-14
1.2480000000000001e-14;2.9184088957499695e-8;7.164501857975059e-10;6.683225757211253e6;345283.481783305;1.3450263945274658e20;4.3289802216422595e18;1.487972561374308e-13;1.7967427863820318e-14
1.2481e-14;2.9190772183256908e-8;7.167954692792891e-10;6.683360259850706e6;345287.81076352665;1.3441185460517436e20;4.3270757010633134e18;1.4880323939699708e-13;1.7961446682830545e-14
1.2482e-14;2.919745554351676e-8;7.171407570900527e-10;6.683494671705311e6;345292.13783922774;1.3432116053278499e20;4.3251719426688835e18;1.4880921874061193e-13;1.79554694157346e-14
1.2483e-14;2.9204139038188463e-8;7.174860492278919e-10;6.683628992865844e6;345296.4630111704;1.3423055711595022e20;4.323268947058462e18;1.4881519417206524e-13;1.7949496058745384e-14
1.2484e-14;2.921082266718133e-8;7.17831345690903e-10;6.683763223422959e6;345300.78628011746;1.3414004423523554e20;4.321366714827905e18;1.4882116569514209e-13;1.794352660808023e-14
1.2485000000000002e-14;2.9217506430404753e-8;7.181766464771831e-10;6.683897363467195e6;345305.1076468323;1.3404962177140246e20;4.31946524656983e18;1.4882713331362279e-13;1.793756105996184e-14
1.2486000000000001e-14;2.922419032776822e-8;7.1852195158483e-10;6.684031413088966e6;345309.4271120789;1.3395928960540664e20;4.317564542873424e18;1.488330970312827e-13;1.7931599410617356e-14
1.2487000000000001e-14;2.923087435918131e-8;7.188672610119421e-10;6.684165372378572e6;345313.74467662175;1.3386904761839837e20;4.315664604323993e18;1.4883905685189258e-13;1.7925641656278673e-14
1.2488000000000001e-14;2.923755852455369e-8;7.192125747566187e-10;6.68429924142619e6;345318.06034122605;1.3377889569172133e20;4.3137654315039974e18;1.4884501277921818e-13;1.7919687793182595e-14
1.2489000000000001e-14;2.9244242823795116e-8;7.195578928169599e-10;6.684433020321882e6;345322.3741066576;1.336888337069138e20;4.3118670249922125e18;1.4885096481702063e-13;1.791373781757086e-14
1.249e-14;2.9250927256815438e-8;7.199032151910665e-10;6.684566709155589e6;345326.68597368256;1.3359886154570539e20;4.309969385363989e18;1.488569129690562e-13;1.7907791725689744e-14
1.2491e-14;2.9257611823524595e-8;7.202485418770402e-10;6.684700308017135e6;345330.99594306794;1.3350897909001993e20;4.308072513191109e18;1.4886285723907642e-13;1.790184951379035e-14
1.2492e-14;2.9264296523832612e-8;7.205938728729832e-10;6.684833816996224e6;345335.30401558115;1.3341918622197383e20;4.306176409042268e18;1.4886879763082804e-13;1.789591117812865e-14
1.2493000000000002e-14;2.927098135764961e-8;7.209392081769988e-10;6.684967236182447e6;345339.6101919902;1.3332948282387379e20;4.3042810734826593e18;1.4887473414805313e-13;1.7889976714965153e-14
1.2494000000000001e-14;2.9277666324885792e-8;7.212845477871908e-10;6.68510056566527e6;345343.9144730637;1.3323986877821952e20;4.3023865070741263e18;1.4888066679448884e-13;1.7884046120565423e-14
1.2495000000000001e-14;2.9284351425451456e-8;7.216298917016638e-10;6.685233805534048e6;345348.2168595708;1.3315034396770194e20;4.300492710375151e18;1.4888659557386773e-13;1.78781193911993e-14
1.2496000000000001e-14;2.929103665925699e-8;7.219752399185233e-10;6.685366955878016e6;345352.5173522812;1.330609082752023e20;4.2985996839406275e18;1.4889252048991762e-13;1.7872196523141897e-14
1.2497000000000001e-14;2.929772202621287e-8;7.223205924358757e-10;6.685500016786291e6;345356.8159519651;1.3297156158379324e20;4.2967074283224474e18;1.4889844154636155e-13;1.786627751267256e-14
1.2498e-14;2.9304407526229657e-8;7.226659492518276e-10;6.685632988347875e6;345361.11265939346;1.3288230377673692e20;4.2948159440690647e18;1.4890435874691783e-13;1.7860362356075764e-14
1.2499e-14;2.9311093159218004e-8;7.23011310364487e-10;6.685765870651652e6;345365.4074753375;1.3279313473748443e20;4.2929252317255767e18;1.4891027209530015e-13;1.7854451049640427e-14
1.25e-14;2.9317778925088655e-8;7.233566757719623e-10;6.68589866378639e6;345369.70040056924;1.3270405434967756e20;4.29103529183371e18;1.4891618159521732e-13;1.784854358966026e-14
1.2501e-14;2.9324464823752443e-8;7.237020454723629e-10;6.68603136784074e6;345373.9914358611;1.3261506249714696e20;4.2891461249321477e18;1.4892208725037364e-13;1.78426399724336e-14
1.2502000000000002e-14;2.9331150855120283e-8;7.240474194637988e-10;6.686163982903237e6;345378.280581986;1.3252615906391068e20;4.287257731555669e18;1.4892798906446867e-13;1.783674019426351e-14
1.2503000000000001e-14;2.9337837019103186e-8;7.243927977443807e-10;6.686296509062301e6;345382.56783971755;1.324373439341777e20;4.285370112236659e18;1.489338870411972e-13;1.7830844251457688e-14
1.2504000000000001e-14;2.9344523315612248e-8;7.247381803122204e-10;6.686428946406236e6;345386.8532098298;1.3234861699234207e20;4.283483267503611e18;1.4893978118424946e-13;1.782495214032863e-14
1.2505000000000001e-14;2.9351209744558653e-8;7.250835671654302e-10;6.686561295023228e6;345391.1366930973;1.3225997812298657e20;4.281597197881848e18;1.4894567149731096e-13;1.7819063857193588e-14
1.2506000000000001e-14;2.9357896305853675e-8;7.254289583021234e-10;6.686693555001351e6;345395.4182902952;1.3217142721088138e20;4.2797119038935e18;1.4895155798406253e-13;1.7813179398373887e-14
1.2507e-14;2.9364582999408676e-8;7.257743537204137e-10;6.686825726428562e6;345399.69800219906;1.3208296414098268e20;4.2778273860575104e18;1.4895744064818036e-13;1.7807298760196145e-14
1.2508e-14;2.9371269825135106e-8;7.261197534184159e-10;6.686957809392703e6;345403.9758295851;1.3199458879843502e20;4.275943644889569e18;1.4896331949333603e-13;1.7801421938991363e-14
1.2509e-14;2.9377956782944498e-8;7.264651573942454e-10;6.687089803981502e6;345408.25177323;1.3190630106856709e20;4.2740606809021015e18;1.489691945231965e-13;1.77955489310952e-14
1.251e-14;2.938464387274848e-8;7.268105656460187e-10;6.68722171028257e6;345412.52583391085;1.3181810083689362e20;4.272178494604359e18;1.48975065741424e-13;1.7789679732848036e-14
1.2511000000000002e-14;2.9391331094458763e-8;7.271559781718526e-10;6.687353528383407e6;345416.79801240546;1.3172998798911554e20;4.2702970865022807e18;1.4898093315167623e-13;1.7783814340594428e-14
1.2512000000000001e-14;2.9398018447987145e-8;7.275013949698649e-10;6.687485258371396e6;345421.06830949197;1.316419624111181e20;4.268416457098754e18;1.489867967576062e-13;1.7777952750684298e-14
1.2513000000000001e-14;2.9404705933245515e-8;7.278468160381744e-10;6.687616900333807e6;345425.3367259491;1.3155402398897195e20;4.266536606893464e18;1.489926565628624e-13;1.7772094959471527e-14
1.2514000000000001e-14;2.941139355014585e-8;7.281922413749004e-10;6.687748454357795e6;345429.60326255596;1.3146617260893236e20;4.2646575363828234e18;1.4899851257108863e-13;1.776624096331484e-14
1.2515000000000001e-14;2.9418081298600205e-8;7.28537670978163e-10;6.687879920530404e6;345433.86792009237;1.313784081574347e20;4.262779246060191e18;1.4900436478592416e-13;1.7760390758577697e-14
1.2516e-14;2.9424769178520736e-8;7.288831048460831e-10;6.688011298938561e6;345438.13069933845;1.3129073052110378e20;4.260901736415723e18;1.4901021321100363e-13;1.7754544341627848e-14
1.2517e-14;2.9431457189819674e-8;7.292285429767825e-10;6.688142589669082e6;345442.3916010749;1.3120313958674309e20;4.259025007936544e18;1.4901605784995714e-13;1.7748701708837562e-14
1.2518e-14;2.9438145332409344e-8;7.295739853683836e-10;6.688273792808669e6;345446.65062608285;1.3111563524134316e20;4.257149061106285e18;1.4902189870641013e-13;1.774286285658436e-14
1.2519000000000002e-14;2.9444833606202154e-8;7.299194320190097e-10;6.68840490844391e6;345450.907775144;1.3102821737207195e20;4.255273896405985e18;1.4902773578398358e-13;1.773702778124949e-14
1.2520000000000001e-14;2.94515220111106e-8;7.302648829267848e-10;6.688535936661283e6;345455.16304904036;1.309408858662844e20;4.2533995143130286e18;1.4903356908629394e-13;1.7731196479219226e-14
1.2521000000000001e-14;2.945821054704726e-8;7.306103380898338e-10;6.688666877547149e6;345459.41644855466;1.3085364061151284e20;4.2515259153022536e18;1.490393986169529e-13;1.7725368946884286e-14
1.2522000000000001e-14;2.946489921392481e-8;7.309557975062823e-10;6.68879773118776e6;345463.66797446995;1.3076648149547547e20;4.2496530998447544e18;1.4904522437956782e-13;1.7719545180639797e-14
1.2523000000000001e-14;2.9471588011655996e-8;7.313012611742568e-10;6.688928497669255e6;345467.9176275698;1.3067940840606828e20;4.2477810684091295e18;1.4905104637774142e-13;1.7713725176885542e-14
1.2524e-14;2.9478276940153665e-8;7.316467290918844e-10;6.689059177077661e6;345472.16540863825;1.3059242123136988e20;4.2459098214605793e18;1.4905686461507193e-13;1.7707908932025937e-14
1.2525e-14;2.9484965999330743e-8;7.31992201257293e-10;6.689189769498893e6;345476.4113184597;1.305055198596379e20;4.2440393594613893e18;1.4906267909515306e-13;1.7702096442469697e-14
1.2526e-14;2.949165518910024e-8;7.323376776686115e-10;6.689320275018753e6;345480.65535781917;1.3041870417931169e20;4.2421696828705695e18;1.490684898215739e-13;1.769628770463017e-14
1.2527e-14;2.9498344509375258e-8;7.326831583239693e-10;6.689450693722932e6;345484.89752750203;1.3033197407900821e20;4.240300792144376e18;1.4907429679791915e-13;1.7690482714925235e-14
1.2528000000000002e-14;2.950503396006898e-8;7.330286432214968e-10;6.689581025697011e6;345489.1378282942;1.3024532944752645e20;4.2384326877357107e18;1.4908010002776903e-13;1.7684681469777265e-14
1.2529000000000001e-14;2.9511723541094676e-8;7.333741323593251e-10;6.689711271026458e6;345493.3762609819;1.301587701738427e20;4.236565370094621e18;1.490858995146991e-13;1.7678883965612994e-14
1.2530000000000001e-14;2.9518413252365704e-8;7.337196257355861e-10;6.689841429796631e6;345497.612826352;1.3007229614711017e20;4.2346988396682476e18;1.4909169526228068e-13;1.7673090198863814e-14
1.2531000000000001e-14;2.95251030937955e-8;7.340651233484124e-10;6.689971502092779e6;345501.84752519167;1.2998590725666503e20;4.232833096900553e18;1.4909748727408031e-13;1.766730016596545e-14
1.2532000000000001e-14;2.9531793065297594e-8;7.344106251959376e-10;6.690101488000035e6;345506.08035828854;1.2989960339201765e20;4.2309681422325396e18;1.4910327555366034e-13;1.7661513863358165e-14
1.2533e-14;2.9538483166785593e-8;7.347561312762959e-10;6.690231387603427e6;345510.31132643076;1.2981338444285703e20;4.229103976102031e18;1.4910906010457842e-13;1.7655731287486725e-14
1.2534e-14;2.9545173398173195e-8;7.351016415876224e-10;6.69036120098787e6;345514.54043040687;1.2972725029905156e20;4.2272405989443845e18;1.4911484093038787e-13;1.7649952434800266e-14
1.2535e-14;2.9551863759374184e-8;7.354471561280528e-10;6.690490928238169e6;345518.7676710058;1.2964120085064093e20;4.22537801119134e18;1.4912061803463758e-13;1.7644177301752477e-14
1.2536e-14;2.9558554250302422e-8;7.357926748957238e-10;6.69062056943902e6;345522.993049017;1.2955523598784933e20;4.2235162132720927e18;1.4912639142087188e-13;1.7638405884801415e-14
1.2537000000000002e-14;2.956524487087186e-8;7.361381978887728e-10;6.690750124675008e6;345527.2165652303;1.2946935560106967e20;4.221655205612571e18;1.491321610926307e-13;1.7632638180409527e-14
1.2538000000000001e-14;2.9571935620996535e-8;7.36483725105338e-10;6.690879594030608e6;345531.43822043587;1.2938355958087691e20;4.219794988636444e18;1.4913792705344964e-13;1.762687418504388e-14
1.2539000000000001e-14;2.9578626500590565e-8;7.368292565435584e-10;6.691008977590189e6;345535.6580154245;1.2929784781801746e20;4.2179355627634e18;1.4914368930685974e-13;1.7621113895175693e-14
1.2540000000000001e-14;2.9585317509568157e-8;7.371747922015739e-10;6.691138275438007e6;345539.8759509873;1.2921222020341603e20;4.2160769284110454e18;1.4914944785638766e-13;1.7615357307280872e-14
1.2541000000000001e-14;2.9592008647843595e-8;7.375203320775249e-10;6.69126748765821e6;345544.0920279157;1.2912667662816887e20;4.214219085993682e18;1.4915520270555566e-13;1.760960441783956e-14
1.2542e-14;2.959869991533125e-8;7.378658761695528e-10;6.691396614334838e6;345548.3062470017;1.2904121698355066e20;4.212362035922758e18;1.4916095385788166e-13;1.7603855223336363e-14
1.2543e-14;2.9605391311945587e-8;7.382114244757998e-10;6.691525655551822e6;345552.5186090376;1.2895584116100586e20;4.2105057786068833e18;1.4916670131687903e-13;1.759810972026007e-14
1.2544e-14;2.961208283760114e-8;7.385569769944089e-10;6.691654611392983e6;345556.72911481623;1.2887054905215792e20;4.208650314451709e18;1.491724450860569e-13;1.759236790510442e-14
1.2545e-14;2.9618774492212533e-8;7.389025337235238e-10;6.691783481942035e6;345560.93776513066;1.2878534054879977e20;4.2067956438601733e18;1.4917818516891985e-13;1.7586629774366825e-14
1.2546000000000002e-14;2.9625466275694476e-8;7.392480946612889e-10;6.691912267282584e6;345565.1445607745;1.2870021554290083e20;4.20494176723198e18;1.4918392156896828e-13;1.758089532454964e-14
1.2547000000000001e-14;2.9632158187961757e-8;7.395936598058496e-10;6.692040967498126e6;345569.3495025417;1.2861517392659997e20;4.2030886849642445e18;1.4918965428969801e-13;1.7575164552159283e-14
1.2548000000000001e-14;2.9638850228929256e-8;7.399392291553521e-10;6.692169582672053e6;345573.55259122665;1.2853021559221063e20;4.2012363974511775e18;1.4919538333460073e-13;1.7569437453706545e-14
1.2549000000000001e-14;2.9645542398511928e-8;7.402848027079434e-10;6.692298112887645e6;345577.7538276241;1.2844534043221982e20;4.1993849050841564e18;1.4920110870716355e-13;1.7563714025706737e-14
1.2550000000000001e-14;2.9652234696624815e-8;7.40630380461771e-10;6.692426558228077e6;345581.9532125292;1.2836054833928312e20;4.1975342082517094e18;1.492068304108693e-13;1.755799426467941e-14
1.2551e-14;2.9658927123183043e-8;7.409759624149835e-10;6.692554918776416e6;345586.15074673743;1.2827583920623195e20;4.195684307339318e18;1.4921254844919656e-13;1.755227816714838e-14
1.2552e-14;2.9665619678101818e-8;7.413215485657303e-10;6.692683194615622e6;345590.34643104475;1.2819121292606589e20;4.193835202729991e18;1.4921826282561942e-13;1.7546565729641958e-14
